layer,season,source_type,extension,relative_path,file_size_mb,rows,cols,n_cows,date_min,date_max,sheet_count,sheet_names_preview,columns_preview
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/3437_Tag93_12APR2019-1108_17APR2019-1029.csv,0.282,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/3437_Tag93_12APR2019-1108_17APR2019-1029_LB.csv,0.023,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/3443_Tag90_12APR2019-1137_17APR2019-1030.csv,0.28,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/3443_Tag90_12APR2019-1137_17APR2019-1030_LB.csv,0.022,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5221_Tag87_12APR2019-1138_17APR2019-1031.csv,0.28,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5221_Tag87_12APR2019-1138_17APR2019-1031_LB.csv,0.005,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5246_Tag20_12APR2019-1139_17APR2019-1032.csv,0.28,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5246_Tag20_12APR2019-1139_17APR2019-1032_LB.csv,0.008,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5250_Tag92_12APR2019-1137_17APR2019-1031.csv,0.28,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5250_Tag92_12APR2019-1137_17APR2019-1031_LB.csv,0.022,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8500_Tag76_12APR2019-1111_17APR2019-1031.csv,0.282,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8500_Tag76_12APR2019-1111_17APR2019-1031_LB.csv,0.046,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8502_Tag22_12APR2019-1109_17APR2019-1029.csv,0.282,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8502_Tag22_12APR2019-1109_17APR2019-1029_LB.csv,0.014,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8505_Tag88_12APR2019-1104_17APR2019-1027.csv,0.282,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8505_Tag88_12APR2019-1104_17APR2019-1027_LB.csv,0.036,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8506_Tag97_12APR2019-1105_17APR2019-1028.csv,0.282,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8506_Tag97_12APR2019-1105_17APR2019-1028_LB.csv,0.017,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8508_Tag26_12APR2019-1104_17APR2019-1027.csv,0.282,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8508_Tag26_12APR2019-1104_17APR2019-1027_LB.csv,0.009,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8510_Tag96_12APR2019-1105_17APR2019-1028.csv,0.281,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8510_Tag96_12APR2019-1105_17APR2019-1028_LB.csv,0.006,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2047_Tag24_15FEB2019-XX_22FEB2019-XX.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2047_Tag24_15FEB2019-XX_22FEB2019-XX_LB.csv,0.078,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2056_Tag87_15FEB2019-XX_22FEB2019-1426.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2056_Tag87_15FEB2019-XX_22FEB2019-1426_LB.csv,0.152,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2063_Tag96_15FEB2019-XX_22FEB2019-1357.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2063_Tag96_15FEB2019-XX_22FEB2019-1357_LB.csv,0.016,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2069_Tag85_15FEB2019-XX_22FEB2019-1358.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2069_Tag85_15FEB2019-XX_22FEB2019-1358_LB.csv,0.054,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2081_Tag90_15FEB2019-XX_22FEB2019-1357.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2081_Tag90_15FEB2019-XX_22FEB2019-1357_LB.csv,0.013,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2083_Tag24_15FEB2019-XX_22FEB2019-1356.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2083_Tag24_15FEB2019-XX_22FEB2019-1356_LB.csv,0.078,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/3437_Tag18_15FEB2019-XX_22FEB2019-1327.csv,0.392,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/3437_Tag18_15FEB2019-XX_22FEB2019-1327_LB.csv,0.016,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/3443_Tag89_15FEB2019-XX_22FEB2019-1329.csv,0.392,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/3443_Tag89_15FEB2019-XX_22FEB2019-1329_LB.csv,0.15,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5221_Tag95_15FEB2019-XX_22FEB2019-1355.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5221_Tag95_15FEB2019-XX_22FEB2019-1355_LB.csv,0.086,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5246_Tag76_15FEB2019-XX_22FEB2019-1357.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5246_Tag76_15FEB2019-XX_22FEB2019-1357_LB.csv,0.039,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5250_Tag88_15FEB2019-XX_22FEB2019-1355.csv,0.393,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5250_Tag88_15FEB2019-XX_22FEB2019-1355_LB.csv,0.038,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8500_Tag21_15FEB2019-XX_22FEB2019-1328.csv,0.392,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8500_Tag21_15FEB2019-XX_22FEB2019-1328_LB.csv,0.121,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8505_Tag92_15FEB2019-XX_22FEB2019-1327.csv,0.392,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8505_Tag92_15FEB2019-XX_22FEB2019-1327_LB.csv,0.013,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8506_Tag26_15FEB2019-XX_22FEB2019-1327.csv,0.392,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8506_Tag26_15FEB2019-XX_22FEB2019-1327_LB.csv,0.01,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8508_Tag20_15FEB2019-XX_22FEB2019-1326.csv,0.392,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8508_Tag20_15FEB2019-XX_22FEB2019-1326_LB.csv,0.013,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8510_Tag97_15FEB2019-XX_22FEB2019-1327.csv,0.392,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8510_Tag97_15FEB2019-XX_22FEB2019-1327_LB.csv,0.022,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2047_Tag97_15MAR2019-1445_19MAR2019-0823.csv,0.268,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2047_Tag97_15MAR2019-1445_22MAR2019-0952.csv,0.116,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2047_Tag97_15MAR2019-1445_22MAR2019-0952_LB.csv,0.005,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2047_Tag97_15MAR2019-19MAR2019-0823_LB.csv,0.007,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2056_Tag95_15MAR2019-1514_22MAR2019-1050.csv,0.384,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2056_Tag95_15MAR2019-1514_22MAR2019-1050_LB.csv,0.013,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2063_Tag26_15MAR2019-1447_22MAR2019-0953.csv,0.383,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2063_Tag26_15MAR2019-1447_22MAR2019-0953_LB.csv,0.007,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2081_Tag18_15MAR2019-1446_22MAR2019-1049.csv,0.386,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2081_Tag18_15MAR2019-1446_22MAR2019-1049_LB.csv,0.011,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/3437_Tag86_15MAR2019-1353_22MAR2019-1029.csv,0.387,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/3437_Tag86_15MAR2019-1353_22MAR2019-1029_LB.csv,0.015,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/3443_Tag22_15MAR2019-1355_22MAR2019-1030.csv,0.387,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/3443_Tag22_15MAR2019-1355_22MAR2019-1030_LB.csv,0.158,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/5221_Tag92_15MAR2019-1445_22MAR2019-0951.csv,0.383,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/5221_Tag92_15MAR2019-1445_22MAR2019-0951_LB.csv,0.008,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/5246_Tag21_15MAR2019-1446_22MAR2019-1030.csv,0.385,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/5246_Tag21_15MAR2019-1446_22MAR2019-1030_LB.csv,0.019,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/5250_Tag24_15MAR2019-1444_22MAR2019-1031.csv,0.385,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/5250_Tag24_15MAR2019-1444_22MAR2019-1031_LB.csv,0.022,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8500_Tag20_15MAR2019-1354_22MAR2019-0950.csv,0.386,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8500_Tag20_15MAR2019-1354_22MAR2019-0950_LB.csv,0.037,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8505_Tag93_15MAR2019-1351_22MAR2019-0948.csv,0.386,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8505_Tag93_15MAR2019-1351_22MAR2019-0948_LB.csv,0.02,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8506_Tag91_15MAR2019-1351_22MAR2019-0949.csv,0.386,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8506_Tag91_15MAR2019-1351_22MAR2019-0949_LB.csv,0.029,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8508_Tag94_15MAR2019-1351_22MAR2019-1045.csv,0.388,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8508_Tag94_15MAR2019-1351_22MAR2019-1045_LB.csv,0.049,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8510_Tag25_15MAR2019-1352_22MAR2019-1028.csv,0.387,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/8510_Tag25_15MAR2019-1352_22MAR2019-1028_LB.csv,0.022,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001516 (P)_01-16-2019__15;12;15.csv,23.421,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001516 (P)_01-16-2019__15;12;15_LB.csv,0.013,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001516 (P)_01-23-2019__13;39;31.csv,0.062,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001516 (P)_01-23-2019__13;39;31_LB.csv,0.001,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001518 (P)_01-16-2019__15;17;25.csv,23.396,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001518 (P)_01-16-2019__15;17;25_LB.csv,0.028,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001520 (P)_01-16-2019__15;16;30.csv,23.403,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001520 (P)_01-16-2019__15;16;30_LB.csv,0.011,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001522 (P)_01-16-2019__15;11;06.csv,23.476,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001522 (P)_01-16-2019__15;11;06_LB.csv,0.015,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001524 (P)_01-16-2019__15;12;42.csv,23.509,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001524 (P)_01-16-2019__15;12;42_LB.csv,0.008,,,,,,,,
raw_mcgill_complete,Winter 2019,accelerometer_icetag_raw_csv,.csv,Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/16JAN2019-23JAN2019/01-23-19 (Jordan will fix this)/IceTag 50001525 (P)_01-16-2019__15;12;17.csv,23.47,,,,,,,,
