relative_path,filename,extension,season,source_type,sheet_count,sheet_names_preview,sample_sheet,sample_rows_preview,notes
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8500_Tag18_08MAR2019-1259_15MAR2019-1359_LB.csv,8500_Tag18_08MAR2019-1259_15MAR2019-1359_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8505_Tag92_08MAR2019-1256_15MAR2019-1357.csv,8505_Tag92_08MAR2019-1256_15MAR2019-1357.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8505_Tag92_08MAR2019-1256_15MAR2019-1357_LB.csv,8505_Tag92_08MAR2019-1256_15MAR2019-1357_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8506_Tag89_08MAR2019-1256_15MAR2019-1358.csv,8506_Tag89_08MAR2019-1256_15MAR2019-1358.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8506_Tag89_08MAR2019-1256_15MAR2019-1358_LB.csv,8506_Tag89_08MAR2019-1256_15MAR2019-1358_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8508_Tag97_08MAR2019-1256_15MAR2019-1357.csv,8508_Tag97_08MAR2019-1256_15MAR2019-1357.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8508_Tag97_08MAR2019-1256_15MAR2019-1357_LB.csv,8508_Tag97_08MAR2019-1256_15MAR2019-1357_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8510_Tag26_08MAR2019-1257_15MAR2019-1358.csv,8510_Tag26_08MAR2019-1257_15MAR2019-1358.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/08MAR2019-15MAR2019/8510_Tag26_08MAR2019-1257_15MAR2019-1358_LB.csv,8510_Tag26_08MAR2019-1257_15MAR2019-1358_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/2056_Tag24_12APR2019-1200_17APR2019-1033.csv,2056_Tag24_12APR2019-1200_17APR2019-1033.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/2056_Tag24_12APR2019-1200_17APR2019-1033_LB.csv,2056_Tag24_12APR2019-1200_17APR2019-1033_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/2063_Tag21_12APR2019-1140_17APR2019-1033.csv,2063_Tag21_12APR2019-1140_17APR2019-1033.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/2063_Tag21_12APR2019-1140_17APR2019-1033_LB.csv,2063_Tag21_12APR2019-1140_17APR2019-1033_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/2069_Tag86_12APR2019-1141_17APR2019-1033.csv,2069_Tag86_12APR2019-1141_17APR2019-1033.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/2069_Tag86_12APR2019-1141_17APR2019-1033_LB.csv,2069_Tag86_12APR2019-1141_17APR2019-1033_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/2081_Tag91_12APR2019-1140_17APR2019-1032.csv,2081_Tag91_12APR2019-1140_17APR2019-1032.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/2081_Tag91_12APR2019-1140_17APR2019-1032_LB.csv,2081_Tag91_12APR2019-1140_17APR2019-1032_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/3437_Tag93_12APR2019-1108_17APR2019-1029.csv,3437_Tag93_12APR2019-1108_17APR2019-1029.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/3437_Tag93_12APR2019-1108_17APR2019-1029_LB.csv,3437_Tag93_12APR2019-1108_17APR2019-1029_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/3443_Tag90_12APR2019-1137_17APR2019-1030.csv,3443_Tag90_12APR2019-1137_17APR2019-1030.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/3443_Tag90_12APR2019-1137_17APR2019-1030_LB.csv,3443_Tag90_12APR2019-1137_17APR2019-1030_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5221_Tag87_12APR2019-1138_17APR2019-1031.csv,5221_Tag87_12APR2019-1138_17APR2019-1031.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5221_Tag87_12APR2019-1138_17APR2019-1031_LB.csv,5221_Tag87_12APR2019-1138_17APR2019-1031_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5246_Tag20_12APR2019-1139_17APR2019-1032.csv,5246_Tag20_12APR2019-1139_17APR2019-1032.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5246_Tag20_12APR2019-1139_17APR2019-1032_LB.csv,5246_Tag20_12APR2019-1139_17APR2019-1032_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5250_Tag92_12APR2019-1137_17APR2019-1031.csv,5250_Tag92_12APR2019-1137_17APR2019-1031.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/5250_Tag92_12APR2019-1137_17APR2019-1031_LB.csv,5250_Tag92_12APR2019-1137_17APR2019-1031_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8500_Tag76_12APR2019-1111_17APR2019-1031.csv,8500_Tag76_12APR2019-1111_17APR2019-1031.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8500_Tag76_12APR2019-1111_17APR2019-1031_LB.csv,8500_Tag76_12APR2019-1111_17APR2019-1031_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8502_Tag22_12APR2019-1109_17APR2019-1029.csv,8502_Tag22_12APR2019-1109_17APR2019-1029.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8502_Tag22_12APR2019-1109_17APR2019-1029_LB.csv,8502_Tag22_12APR2019-1109_17APR2019-1029_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8505_Tag88_12APR2019-1104_17APR2019-1027.csv,8505_Tag88_12APR2019-1104_17APR2019-1027.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8505_Tag88_12APR2019-1104_17APR2019-1027_LB.csv,8505_Tag88_12APR2019-1104_17APR2019-1027_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8506_Tag97_12APR2019-1105_17APR2019-1028.csv,8506_Tag97_12APR2019-1105_17APR2019-1028.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8506_Tag97_12APR2019-1105_17APR2019-1028_LB.csv,8506_Tag97_12APR2019-1105_17APR2019-1028_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8508_Tag26_12APR2019-1104_17APR2019-1027.csv,8508_Tag26_12APR2019-1104_17APR2019-1027.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8508_Tag26_12APR2019-1104_17APR2019-1027_LB.csv,8508_Tag26_12APR2019-1104_17APR2019-1027_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8510_Tag96_12APR2019-1105_17APR2019-1028.csv,8510_Tag96_12APR2019-1105_17APR2019-1028.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/12APR2019-17APR2019/8510_Tag96_12APR2019-1105_17APR2019-1028_LB.csv,8510_Tag96_12APR2019-1105_17APR2019-1028_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2047_Tag24_15FEB2019-XX_22FEB2019-XX.csv,2047_Tag24_15FEB2019-XX_22FEB2019-XX.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2047_Tag24_15FEB2019-XX_22FEB2019-XX_LB.csv,2047_Tag24_15FEB2019-XX_22FEB2019-XX_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2056_Tag87_15FEB2019-XX_22FEB2019-1426.csv,2056_Tag87_15FEB2019-XX_22FEB2019-1426.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2056_Tag87_15FEB2019-XX_22FEB2019-1426_LB.csv,2056_Tag87_15FEB2019-XX_22FEB2019-1426_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2063_Tag96_15FEB2019-XX_22FEB2019-1357.csv,2063_Tag96_15FEB2019-XX_22FEB2019-1357.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2063_Tag96_15FEB2019-XX_22FEB2019-1357_LB.csv,2063_Tag96_15FEB2019-XX_22FEB2019-1357_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2069_Tag85_15FEB2019-XX_22FEB2019-1358.csv,2069_Tag85_15FEB2019-XX_22FEB2019-1358.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2069_Tag85_15FEB2019-XX_22FEB2019-1358_LB.csv,2069_Tag85_15FEB2019-XX_22FEB2019-1358_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2081_Tag90_15FEB2019-XX_22FEB2019-1357.csv,2081_Tag90_15FEB2019-XX_22FEB2019-1357.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2081_Tag90_15FEB2019-XX_22FEB2019-1357_LB.csv,2081_Tag90_15FEB2019-XX_22FEB2019-1357_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2083_Tag24_15FEB2019-XX_22FEB2019-1356.csv,2083_Tag24_15FEB2019-XX_22FEB2019-1356.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/2083_Tag24_15FEB2019-XX_22FEB2019-1356_LB.csv,2083_Tag24_15FEB2019-XX_22FEB2019-1356_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/3437_Tag18_15FEB2019-XX_22FEB2019-1327.csv,3437_Tag18_15FEB2019-XX_22FEB2019-1327.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/3437_Tag18_15FEB2019-XX_22FEB2019-1327_LB.csv,3437_Tag18_15FEB2019-XX_22FEB2019-1327_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/3443_Tag89_15FEB2019-XX_22FEB2019-1329.csv,3443_Tag89_15FEB2019-XX_22FEB2019-1329.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/3443_Tag89_15FEB2019-XX_22FEB2019-1329_LB.csv,3443_Tag89_15FEB2019-XX_22FEB2019-1329_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5221_Tag95_15FEB2019-XX_22FEB2019-1355.csv,5221_Tag95_15FEB2019-XX_22FEB2019-1355.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5221_Tag95_15FEB2019-XX_22FEB2019-1355_LB.csv,5221_Tag95_15FEB2019-XX_22FEB2019-1355_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5246_Tag76_15FEB2019-XX_22FEB2019-1357.csv,5246_Tag76_15FEB2019-XX_22FEB2019-1357.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5246_Tag76_15FEB2019-XX_22FEB2019-1357_LB.csv,5246_Tag76_15FEB2019-XX_22FEB2019-1357_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5250_Tag88_15FEB2019-XX_22FEB2019-1355.csv,5250_Tag88_15FEB2019-XX_22FEB2019-1355.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/5250_Tag88_15FEB2019-XX_22FEB2019-1355_LB.csv,5250_Tag88_15FEB2019-XX_22FEB2019-1355_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8500_Tag21_15FEB2019-XX_22FEB2019-1328.csv,8500_Tag21_15FEB2019-XX_22FEB2019-1328.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8500_Tag21_15FEB2019-XX_22FEB2019-1328_LB.csv,8500_Tag21_15FEB2019-XX_22FEB2019-1328_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8505_Tag92_15FEB2019-XX_22FEB2019-1327.csv,8505_Tag92_15FEB2019-XX_22FEB2019-1327.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8505_Tag92_15FEB2019-XX_22FEB2019-1327_LB.csv,8505_Tag92_15FEB2019-XX_22FEB2019-1327_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8506_Tag26_15FEB2019-XX_22FEB2019-1327.csv,8506_Tag26_15FEB2019-XX_22FEB2019-1327.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8506_Tag26_15FEB2019-XX_22FEB2019-1327_LB.csv,8506_Tag26_15FEB2019-XX_22FEB2019-1327_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8508_Tag20_15FEB2019-XX_22FEB2019-1326.csv,8508_Tag20_15FEB2019-XX_22FEB2019-1326.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8508_Tag20_15FEB2019-XX_22FEB2019-1326_LB.csv,8508_Tag20_15FEB2019-XX_22FEB2019-1326_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8510_Tag97_15FEB2019-XX_22FEB2019-1327.csv,8510_Tag97_15FEB2019-XX_22FEB2019-1327.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15FEB2019-22FEB2019/8510_Tag97_15FEB2019-XX_22FEB2019-1327_LB.csv,8510_Tag97_15FEB2019-XX_22FEB2019-1327_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2047_Tag97_15MAR2019-1445_19MAR2019-0823.csv,2047_Tag97_15MAR2019-1445_19MAR2019-0823.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2047_Tag97_15MAR2019-1445_22MAR2019-0952.csv,2047_Tag97_15MAR2019-1445_22MAR2019-0952.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2047_Tag97_15MAR2019-1445_22MAR2019-0952_LB.csv,2047_Tag97_15MAR2019-1445_22MAR2019-0952_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2047_Tag97_15MAR2019-19MAR2019-0823_LB.csv,2047_Tag97_15MAR2019-19MAR2019-0823_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2056_Tag95_15MAR2019-1514_22MAR2019-1050.csv,2056_Tag95_15MAR2019-1514_22MAR2019-1050.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2056_Tag95_15MAR2019-1514_22MAR2019-1050_LB.csv,2056_Tag95_15MAR2019-1514_22MAR2019-1050_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2063_Tag26_15MAR2019-1447_22MAR2019-0953.csv,2063_Tag26_15MAR2019-1447_22MAR2019-0953.csv,.csv,winter 2019,accelerometer_icetag,,,,,
Données completes/Données accelerometres/Winter 2019/Icetag/IceTags_Data/1 week IceTags (per minute)/15MAR2019-22MAR2019/2063_Tag26_15MAR2019-1447_22MAR2019-0953_LB.csv,2063_Tag26_15MAR2019-1447_22MAR2019-0953_LB.csv,.csv,winter 2019,accelerometer_icetag,,,,,
