season,Cow,T,Day,notif_lameness,lame_confidence,coverage_pct,herd_n_cows_at_T,herd_context_valid,Steps_sum,Steps_sum_herd_median,Steps_sum_herd_z,Steps_sum_vs_herd_pct,Motion Index_sum,Motion Index_sum_herd_median,Motion Index_sum_herd_z,Motion Index_sum_vs_herd_pct,Lying Time_sum,Lying Time_sum_herd_median,Lying Time_sum_herd_z,Lying Time_sum_vs_herd_pct,Transitions_sum,Transitions_sum_herd_median,Transitions_sum_herd_z,Transitions_sum_vs_herd_pct,herd_alerted_cows_3d,herd_alerted_frac_3d,herd_alerted_cows_7d,herd_alerted_frac_7d,collective_event_flag,herd_hypoactivity_signal,herd_posture_shift_signal,herd_specific_signal,reinforced_confidence_level,reinforced_interpretation
fall_2019,5327,2019-12-09 06:00:00,2019-12-09,1,46.3,100.0,30,True,1,5.5,-0.8672024050413367,-81.81818181818181,9,11.5,-0.19837963514017504,-21.73913043478261,9.75,0.1166666666666666,10.0,8257.14285714286,24,0.0,,,5,0.16666666666666666,12,0.4,False,False,True,True,A_individuelle_prioritaire,"Alerte individuelle prioritaire: deviation propre a la vache, bonne couverture, sans signal collectif majeur."
fall_2019,5327,2019-12-10 07:15:00,2019-12-10,1,48.5,100.0,30,True,16,6.5,1.4239249366728122,146.15384615384616,158,17.5,10.0,802.8571428571429,9.516666666666667,1.3416666666666668,4.109785310848074,609.3167701863355,34,1.0,10.0,3300.0,5,0.16666666666666666,14,0.4666666666666667,False,False,True,True,A_individuelle_prioritaire,"Alerte individuelle prioritaire: deviation propre a la vache, bonne couverture, sans signal collectif majeur."
fall_2019,5327,2019-12-12 09:00:00,2019-12-12,1,58.5,100.0,30,True,0,0.0,,,15,0.5,10.0,2900.0,15.0,15.0,,0.0,0,0.0,,,7,0.23333333333333334,15,0.5,True,False,False,False,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,5854,2019-11-13 07:30:00,2019-11-13,1,50.0,100.0,30,True,0,0.0,,,0,3.0,-0.6744907594765952,-100.0,15.0,15.0,,0.0,0,0.0,,,9,0.3,14,0.4666666666666667,True,False,False,False,C_probable_evenement_collectif,"Alerte en contexte collectif: interpretation clinique prudente; verifier gestion, meteo, protocole ou evenement de troupeau."
fall_2019,5854,2019-11-26 11:00:00,2019-11-26,1,57.6,100.0,29,True,10,6.0,0.44966050631773014,66.66666666666667,31,12.0,1.6019155537569136,158.33333333333334,1.3166666666666669,1.4666666666666668,-0.06898200949192447,-10.22727272727272,12,0.0,,,8,0.26666666666666666,14,0.4666666666666667,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,5854,2019-12-09 08:15:00,2019-12-09,1,36.9,100.0,30,True,6,2.0,1.3489815189531904,200.0,24,8.5,1.2299537378690852,182.35294117647058,0.0166666666666666,1.1,-0.6642712025148286,-98.48484848484848,1,0.0,,,5,0.16666666666666666,12,0.4,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,5857,2019-11-14 13:00:00,2019-11-14,1,56.3,100.0,30,True,16,3.5,2.4088955695592684,357.14285714285717,49,19.5,1.5917981923647646,151.28205128205127,0.7833333333333333,9.358333333333334,-1.0251861026608813,-91.62956366874444,11,0.5,10.0,2100.0,8,0.26666666666666666,14,0.4666666666666667,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,5857,2019-11-27 07:30:00,2019-11-27,1,46.7,100.0,29,True,7,0.0,,,21,10.0,0.7419398354242548,110.0,13.316666666666666,13.316666666666666,0.0,0.0,1,0.0,,,6,0.2,14,0.4666666666666667,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,5862,2019-11-23 09:30:00,2019-11-23,1,46.0,100.0,29,True,7,0.0,,,19,1.0,10.0,1800.0,3.0,15.0,,-80.0,14,0.0,,,6,0.2,14,0.4666666666666667,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
fall_2019,5862,2019-12-02 07:45:00,2019-12-02,1,44.0,100.0,30,True,6,5.0,0.26979630379063807,20.0,18,13.0,0.6744907594765952,38.46153846153846,2.8,5.591666666666667,-0.6106875795261065,-49.92548435171386,23,1.0,10.0,2200.0,8,0.26666666666666666,12,0.4,False,False,False,False,B_individuelle_a_verifier,"Alerte individuelle a verifier: signal pipeline conserve, mais support troupeau moins net ou confidence moderee."
