Cow,Start,End,Steps,Motion Index,Lying Time,Standing Time,Transitions,Transitions Up,Transitions Down
2062,2019-08-28 09:45:00,2019-08-28 10:00:00,20,39,0:00:45,0:14:15,2,1,1
2062,2019-08-28 10:00:00,2019-08-28 10:15:00,10,17,0:00:01,0:14:59,1,0,1
2062,2019-08-28 10:15:00,2019-08-28 10:30:00,10,24,0:00:01,0:14:59,1,0,1
2062,2019-08-28 10:30:00,2019-08-28 10:45:00,26,70,0:00:24,0:14:36,3,1,2
2062,2019-08-28 10:45:00,2019-08-28 11:00:00,18,40,0:00:27,0:14:33,1,0,1
2062,2019-08-28 11:00:00,2019-08-28 11:15:00,5,11,0:12:27,0:02:33,1,0,1
2062,2019-08-28 11:15:00,2019-08-28 11:30:00,2,8,0:12:33,0:02:27,0,0,0
2062,2019-08-28 11:30:00,2019-08-28 11:45:00,23,49,0:00:06,0:14:54,2,1,1
2062,2019-08-28 11:45:00,2019-08-28 12:00:00,39,77,0:00:09,0:14:51,2,1,1
2062,2019-08-28 12:00:00,2019-08-28 12:15:00,3,27,0:11:55,0:03:05,1,0,1
2062,2019-08-28 12:15:00,2019-08-28 12:30:00,21,57,0:00:00,0:15:00,0,0,0
2062,2019-08-28 12:30:00,2019-08-28 12:45:00,11,31,0:00:16,0:14:44,2,1,1
2062,2019-08-28 12:45:00,2019-08-28 13:00:00,21,59,0:00:32,0:14:28,8,4,4
2062,2019-08-28 13:00:00,2019-08-28 13:15:00,28,65,0:00:08,0:14:52,3,1,2
2062,2019-08-28 13:15:00,2019-08-28 13:30:00,13,26,0:00:00,0:15:00,0,0,0
2062,2019-08-28 13:30:00,2019-08-28 13:45:00,24,58,0:01:38,0:13:22,2,1,1
2062,2019-08-28 13:45:00,2019-08-28 14:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 14:00:00,2019-08-28 14:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 14:15:00,2019-08-28 14:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 14:30:00,2019-08-28 14:45:00,6,23,0:03:11,0:11:49,1,0,1
2062,2019-08-28 14:45:00,2019-08-28 15:00:00,14,18,0:00:00,0:15:00,0,0,0
2062,2019-08-28 15:00:00,2019-08-28 15:15:00,15,42,0:01:33,0:13:27,3,1,2
2062,2019-08-28 15:15:00,2019-08-28 15:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 15:30:00,2019-08-28 15:45:00,8,14,0:04:49,0:10:11,0,0,0
2062,2019-08-28 15:45:00,2019-08-28 16:00:00,12,32,0:00:00,0:15:00,0,0,0
2062,2019-08-28 16:00:00,2019-08-28 16:15:00,12,26,0:09:33,0:05:27,1,0,1
2062,2019-08-28 16:15:00,2019-08-28 16:30:00,6,26,0:07:30,0:07:30,1,0,1
2062,2019-08-28 16:30:00,2019-08-28 16:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 16:45:00,2019-08-28 17:00:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-28 17:00:00,2019-08-28 17:15:00,12,30,0:05:34,0:09:26,0,0,0
2062,2019-08-28 17:15:00,2019-08-28 17:30:00,12,16,0:00:00,0:15:00,0,0,0
2062,2019-08-28 17:30:00,2019-08-28 17:45:00,25,47,0:00:00,0:15:00,0,0,0
2062,2019-08-28 17:45:00,2019-08-28 18:00:00,20,51,0:00:18,0:14:42,3,1,2
2062,2019-08-28 18:00:00,2019-08-28 18:15:00,12,24,0:00:02,0:14:58,2,1,1
2062,2019-08-28 18:15:00,2019-08-28 18:30:00,11,29,0:08:44,0:06:16,3,1,2
2062,2019-08-28 18:30:00,2019-08-28 18:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 18:45:00,2019-08-28 19:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 19:00:00,2019-08-28 19:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 19:15:00,2019-08-28 19:30:00,18,39,0:03:05,0:11:55,3,1,2
2062,2019-08-28 19:30:00,2019-08-28 19:45:00,11,36,0:00:42,0:14:18,4,2,2
2062,2019-08-28 19:45:00,2019-08-28 20:00:00,20,43,0:01:00,0:14:00,3,1,2
2062,2019-08-28 20:00:00,2019-08-28 20:15:00,15,39,0:08:49,0:06:11,3,1,2
2062,2019-08-28 20:15:00,2019-08-28 20:30:00,2,10,0:05:16,0:09:44,1,0,1
2062,2019-08-28 20:30:00,2019-08-28 20:45:00,10,31,0:00:01,0:14:59,1,0,1
2062,2019-08-28 20:45:00,2019-08-28 21:00:00,26,81,0:06:52,0:08:08,1,0,1
2062,2019-08-28 21:00:00,2019-08-28 21:15:00,10,23,0:02:33,0:12:27,0,0,0
2062,2019-08-28 21:15:00,2019-08-28 21:30:00,18,53,0:03:27,0:11:33,5,2,3
2062,2019-08-28 21:30:00,2019-08-28 21:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 21:45:00,2019-08-28 22:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-28 22:00:00,2019-08-28 22:15:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-08-28 22:15:00,2019-08-28 22:30:00,0,10,0:15:00,0:00:00,0,0,0
2062,2019-08-28 22:30:00,2019-08-28 22:45:00,4,16,0:10:36,0:04:24,1,0,1
2062,2019-08-28 22:45:00,2019-08-28 23:00:00,21,45,0:04:38,0:10:22,1,0,1
2062,2019-08-28 23:00:00,2019-08-28 23:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 23:15:00,2019-08-28 23:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 23:30:00,2019-08-28 23:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-28 23:45:00,2019-08-29 00:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 00:00:00,2019-08-29 00:15:00,13,36,0:05:24,0:09:36,1,0,1
2062,2019-08-29 00:15:00,2019-08-29 00:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 00:30:00,2019-08-29 00:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-29 00:45:00,2019-08-29 01:00:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-08-29 01:00:00,2019-08-29 01:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-29 01:15:00,2019-08-29 01:30:00,0,6,0:15:00,0:00:00,0,0,0
2062,2019-08-29 01:30:00,2019-08-29 01:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-29 01:45:00,2019-08-29 02:00:00,0,8,0:15:00,0:00:00,0,0,0
2062,2019-08-29 02:00:00,2019-08-29 02:15:00,0,10,0:15:00,0:00:00,0,0,0
2062,2019-08-29 02:15:00,2019-08-29 02:30:00,11,23,0:06:26,0:08:34,0,0,0
2062,2019-08-29 02:30:00,2019-08-29 02:45:00,7,12,0:14:20,0:00:40,2,1,1
2062,2019-08-29 02:45:00,2019-08-29 03:00:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-29 03:00:00,2019-08-29 03:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 03:15:00,2019-08-29 03:30:00,9,43,0:10:31,0:04:29,1,0,1
2062,2019-08-29 03:30:00,2019-08-29 03:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 03:45:00,2019-08-29 04:00:00,0,18,0:15:00,0:00:00,0,0,0
2062,2019-08-29 04:00:00,2019-08-29 04:15:00,0,7,0:15:00,0:00:00,0,0,0
2062,2019-08-29 04:15:00,2019-08-29 04:30:00,0,6,0:15:00,0:00:00,0,0,0
2062,2019-08-29 04:30:00,2019-08-29 04:45:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-29 04:45:00,2019-08-29 05:00:00,0,10,0:15:00,0:00:00,0,0,0
2062,2019-08-29 05:00:00,2019-08-29 05:15:00,2,24,0:11:31,0:03:29,0,0,0
2062,2019-08-29 05:15:00,2019-08-29 05:30:00,29,54,0:00:00,0:15:00,0,0,0
2062,2019-08-29 05:30:00,2019-08-29 05:45:00,22,40,0:00:00,0:15:00,0,0,0
2062,2019-08-29 05:45:00,2019-08-29 06:00:00,10,18,0:00:00,0:15:00,0,0,0
2062,2019-08-29 06:00:00,2019-08-29 06:15:00,10,15,0:00:00,0:15:00,0,0,0
2062,2019-08-29 06:15:00,2019-08-29 06:30:00,18,24,0:00:06,0:14:54,1,0,1
2062,2019-08-29 06:30:00,2019-08-29 06:45:00,7,17,0:00:00,0:15:00,0,0,0
2062,2019-08-29 06:45:00,2019-08-29 07:00:00,15,29,0:00:09,0:14:51,1,0,1
2062,2019-08-29 07:00:00,2019-08-29 07:15:00,1,9,0:13:56,0:01:04,1,0,1
2062,2019-08-29 07:15:00,2019-08-29 07:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 07:30:00,2019-08-29 07:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 07:45:00,2019-08-29 08:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 08:00:00,2019-08-29 08:15:00,3,17,0:07:09,0:07:51,1,0,1
2062,2019-08-29 08:15:00,2019-08-29 08:30:00,15,24,0:00:03,0:14:57,1,0,1
2062,2019-08-29 08:30:00,2019-08-29 08:45:00,3,13,0:12:21,0:02:39,2,1,1
2062,2019-08-29 08:45:00,2019-08-29 09:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 09:00:00,2019-08-29 09:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 09:15:00,2019-08-29 09:30:00,0,11,0:15:00,0:00:00,0,0,0
2062,2019-08-29 09:30:00,2019-08-29 09:45:00,6,45,0:12:07,0:02:53,0,0,0
2062,2019-08-29 09:45:00,2019-08-29 10:00:00,11,32,0:03:21,0:11:39,2,1,1
2062,2019-08-29 10:00:00,2019-08-29 10:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 10:15:00,2019-08-29 10:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 10:30:00,2019-08-29 10:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 10:45:00,2019-08-29 11:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 11:00:00,2019-08-29 11:15:00,10,28,0:04:13,0:10:47,0,0,0
2062,2019-08-29 11:15:00,2019-08-29 11:30:00,16,30,0:00:03,0:14:57,3,1,2
2062,2019-08-29 11:30:00,2019-08-29 11:45:00,11,27,0:00:00,0:15:00,0,0,0
2062,2019-08-29 11:45:00,2019-08-29 12:00:00,11,30,0:06:35,0:08:25,2,1,1
2062,2019-08-29 12:00:00,2019-08-29 12:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-29 12:15:00,2019-08-29 12:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 12:30:00,2019-08-29 12:45:00,0,6,0:15:00,0:00:00,0,0,0
2062,2019-08-29 12:45:00,2019-08-29 13:00:00,15,19,0:00:30,0:14:30,0,0,0
2062,2019-08-29 13:00:00,2019-08-29 13:15:00,10,19,0:00:00,0:15:00,0,0,0
2062,2019-08-29 13:15:00,2019-08-29 13:30:00,16,45,0:00:00,0:15:00,0,0,0
2062,2019-08-29 13:30:00,2019-08-29 13:45:00,8,24,0:00:04,0:14:56,1,0,1
2062,2019-08-29 13:45:00,2019-08-29 14:00:00,14,24,0:00:00,0:15:00,0,0,0
2062,2019-08-29 14:00:00,2019-08-29 14:15:00,12,37,0:06:45,0:08:15,1,0,1
2062,2019-08-29 14:15:00,2019-08-29 14:30:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-29 14:30:00,2019-08-29 14:45:00,0,4,0:15:00,0:00:00,0,0,0
2062,2019-08-29 14:45:00,2019-08-29 15:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 15:00:00,2019-08-29 15:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 15:15:00,2019-08-29 15:30:00,1,9,0:11:56,0:03:04,1,0,1
2062,2019-08-29 15:30:00,2019-08-29 15:45:00,20,29,0:00:04,0:14:56,1,0,1
2062,2019-08-29 15:45:00,2019-08-29 16:00:00,12,24,0:08:21,0:06:39,1,0,1
2062,2019-08-29 16:00:00,2019-08-29 16:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-29 16:15:00,2019-08-29 16:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-08-29 16:30:00,2019-08-29 16:45:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-29 16:45:00,2019-08-29 17:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-29 17:00:00,2019-08-29 17:15:00,0,8,0:15:00,0:00:00,0,0,0
2062,2019-08-29 17:15:00,2019-08-29 17:30:00,10,38,0:00:34,0:14:26,0,0,0
2062,2019-08-29 17:30:00,2019-08-29 17:45:00,13,20,0:00:07,0:14:53,2,1,1
2062,2019-08-29 17:45:00,2019-08-29 18:00:00,10,15,0:00:00,0:15:00,0,0,0
2062,2019-08-29 18:00:00,2019-08-29 18:15:00,11,26,0:00:01,0:14:59,1,0,1
2062,2019-08-29 18:15:00,2019-08-29 18:30:00,14,34,0:00:00,0:15:00,0,0,0
2062,2019-08-29 18:30:00,2019-08-29 18:45:00,12,25,0:00:00,0:15:00,0,0,0
2062,2019-08-29 18:45:00,2019-08-29 19:00:00,3,14,0:12:39,0:02:21,1,0,1
2062,2019-08-29 19:00:00,2019-08-29 19:15:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-08-29 19:15:00,2019-08-29 19:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 19:30:00,2019-08-29 19:45:00,14,36,0:02:01,0:12:59,1,0,1
2062,2019-08-29 19:45:00,2019-08-29 20:00:00,15,36,0:00:04,0:14:56,1,0,1
2062,2019-08-29 20:00:00,2019-08-29 20:15:00,22,33,0:00:00,0:15:00,0,0,0
2062,2019-08-29 20:15:00,2019-08-29 20:30:00,12,37,0:00:57,0:14:03,1,0,1
2062,2019-08-29 20:30:00,2019-08-29 20:45:00,6,18,0:02:11,0:12:49,1,0,1
2062,2019-08-29 20:45:00,2019-08-29 21:00:00,32,77,0:00:00,0:15:00,0,0,0
2062,2019-08-29 21:00:00,2019-08-29 21:15:00,12,27,0:00:00,0:15:00,0,0,0
2062,2019-08-29 21:15:00,2019-08-29 21:30:00,8,15,0:09:58,0:05:02,1,0,1
2062,2019-08-29 21:30:00,2019-08-29 21:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-29 21:45:00,2019-08-29 22:00:00,0,37,0:14:16,0:00:44,0,0,0
2062,2019-08-29 22:00:00,2019-08-29 22:15:00,19,23,0:00:00,0:15:00,0,0,0
2062,2019-08-29 22:15:00,2019-08-29 22:30:00,8,22,0:10:13,0:04:47,1,0,1
2062,2019-08-29 22:30:00,2019-08-29 22:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 22:45:00,2019-08-29 23:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 23:00:00,2019-08-29 23:15:00,9,22,0:08:05,0:06:55,0,0,0
2062,2019-08-29 23:15:00,2019-08-29 23:30:00,7,31,0:07:27,0:07:33,5,2,3
2062,2019-08-29 23:30:00,2019-08-29 23:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-29 23:45:00,2019-08-30 00:00:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-08-30 00:00:00,2019-08-30 00:15:00,0,8,0:15:00,0:00:00,0,0,0
2062,2019-08-30 00:15:00,2019-08-30 00:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 00:30:00,2019-08-30 00:45:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-08-30 00:45:00,2019-08-30 01:00:00,18,35,0:00:21,0:14:39,0,0,0
2062,2019-08-30 01:00:00,2019-08-30 01:15:00,9,17,0:11:20,0:03:40,1,0,1
2062,2019-08-30 01:15:00,2019-08-30 01:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 01:30:00,2019-08-30 01:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 01:45:00,2019-08-30 02:00:00,8,22,0:11:12,0:03:48,1,0,1
2062,2019-08-30 02:00:00,2019-08-30 02:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-30 02:15:00,2019-08-30 02:30:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-08-30 02:30:00,2019-08-30 02:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-30 02:45:00,2019-08-30 03:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-30 03:00:00,2019-08-30 03:15:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-08-30 03:15:00,2019-08-30 03:30:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-30 03:30:00,2019-08-30 03:45:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-30 03:45:00,2019-08-30 04:00:00,9,35,0:09:10,0:05:50,1,0,1
2062,2019-08-30 04:00:00,2019-08-30 04:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-30 04:15:00,2019-08-30 04:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 04:30:00,2019-08-30 04:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 04:45:00,2019-08-30 05:00:00,1,11,0:14:15,0:00:45,0,0,0
2062,2019-08-30 05:00:00,2019-08-30 05:15:00,21,47,0:00:00,0:15:00,0,0,0
2062,2019-08-30 05:15:00,2019-08-30 05:30:00,21,32,0:00:00,0:15:00,0,0,0
2062,2019-08-30 05:30:00,2019-08-30 05:45:00,18,33,0:00:00,0:15:00,0,0,0
2062,2019-08-30 05:45:00,2019-08-30 06:00:00,8,12,0:00:01,0:14:59,1,0,1
2062,2019-08-30 06:00:00,2019-08-30 06:15:00,6,11,0:00:00,0:15:00,0,0,0
2062,2019-08-30 06:15:00,2019-08-30 06:30:00,3,4,0:00:00,0:15:00,0,0,0
2062,2019-08-30 06:30:00,2019-08-30 06:45:00,7,29,0:00:28,0:14:32,3,1,2
2062,2019-08-30 06:45:00,2019-08-30 07:00:00,6,5,0:00:00,0:15:00,0,0,0
2062,2019-08-30 07:00:00,2019-08-30 07:15:00,7,21,0:13:22,0:01:38,1,0,1
2062,2019-08-30 07:15:00,2019-08-30 07:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 07:30:00,2019-08-30 07:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 07:45:00,2019-08-30 08:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 08:00:00,2019-08-30 08:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 08:15:00,2019-08-30 08:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 08:30:00,2019-08-30 08:45:00,6,23,0:05:46,0:09:14,0,0,0
2062,2019-08-30 08:45:00,2019-08-30 09:00:00,9,13,0:00:07,0:14:53,2,1,1
2062,2019-08-30 09:00:00,2019-08-30 09:15:00,22,40,0:02:22,0:12:38,1,0,1
2062,2019-08-30 09:15:00,2019-08-30 09:30:00,7,51,0:13:39,0:01:21,1,0,1
2062,2019-08-30 09:30:00,2019-08-30 09:45:00,9,71,0:13:37,0:01:23,2,1,1
2062,2019-08-30 09:45:00,2019-08-30 10:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 10:00:00,2019-08-30 10:15:00,24,80,0:03:17,0:11:43,1,0,1
2062,2019-08-30 10:15:00,2019-08-30 10:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 10:30:00,2019-08-30 10:45:00,1,13,0:13:01,0:01:59,1,0,1
2062,2019-08-30 10:45:00,2019-08-30 11:00:00,19,68,0:00:05,0:14:55,1,0,1
2062,2019-08-30 11:00:00,2019-08-30 11:15:00,24,50,0:00:00,0:15:00,0,0,0
2062,2019-08-30 11:15:00,2019-08-30 11:30:00,14,27,0:00:00,0:15:00,0,0,0
2062,2019-08-30 11:30:00,2019-08-30 11:45:00,11,20,0:00:00,0:15:00,0,0,0
2062,2019-08-30 11:45:00,2019-08-30 12:00:00,21,46,0:00:00,0:15:00,0,0,0
2062,2019-08-30 12:00:00,2019-08-30 12:15:00,15,35,0:00:01,0:14:59,1,0,1
2062,2019-08-30 12:15:00,2019-08-30 12:30:00,25,60,0:00:40,0:14:20,3,1,2
2062,2019-08-30 12:30:00,2019-08-30 12:45:00,27,63,0:00:01,0:14:59,1,0,1
2062,2019-08-30 12:45:00,2019-08-30 13:00:00,8,15,0:00:01,0:14:59,1,0,1
2062,2019-08-30 13:00:00,2019-08-30 13:15:00,21,45,0:00:12,0:14:48,1,0,1
2062,2019-08-30 13:15:00,2019-08-30 13:30:00,40,115,0:00:01,0:14:59,1,0,1
2062,2019-08-30 13:30:00,2019-08-30 13:45:00,49,160,0:00:04,0:14:56,2,1,1
2062,2019-08-30 13:45:00,2019-08-30 14:00:00,108,828,0:00:00,0:15:00,0,0,0
2062,2019-08-30 14:00:00,2019-08-30 14:15:00,32,74,0:00:01,0:14:59,1,0,1
2062,2019-08-30 14:15:00,2019-08-30 14:30:00,31,82,0:00:00,0:15:00,0,0,0
2062,2019-08-30 14:30:00,2019-08-30 14:45:00,23,53,0:00:00,0:15:00,0,0,0
2062,2019-08-30 14:45:00,2019-08-30 15:00:00,25,51,0:00:01,0:14:59,1,0,1
2062,2019-08-30 15:00:00,2019-08-30 15:15:00,24,38,0:00:00,0:15:00,0,0,0
2062,2019-08-30 15:15:00,2019-08-30 15:30:00,20,32,0:00:00,0:15:00,0,0,0
2062,2019-08-30 15:30:00,2019-08-30 15:45:00,13,37,0:01:04,0:13:56,1,0,1
2062,2019-08-30 15:45:00,2019-08-30 16:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 16:00:00,2019-08-30 16:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 16:15:00,2019-08-30 16:30:00,1,15,0:14:05,0:00:55,1,0,1
2062,2019-08-30 16:30:00,2019-08-30 16:45:00,5,8,0:00:00,0:15:00,0,0,0
2062,2019-08-30 16:45:00,2019-08-30 17:00:00,14,23,0:00:00,0:15:00,0,0,0
2062,2019-08-30 17:00:00,2019-08-30 17:15:00,14,33,0:00:08,0:14:52,2,1,1
2062,2019-08-30 17:15:00,2019-08-30 17:30:00,19,44,0:00:00,0:15:00,0,0,0
2062,2019-08-30 17:30:00,2019-08-30 17:45:00,22,35,0:00:00,0:15:00,0,0,0
2062,2019-08-30 17:45:00,2019-08-30 18:00:00,7,29,0:10:55,0:04:05,3,1,2
2062,2019-08-30 18:00:00,2019-08-30 18:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 18:15:00,2019-08-30 18:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-08-30 18:30:00,2019-08-30 18:45:00,15,21,0:01:44,0:13:16,4,2,2
2062,2019-08-30 18:45:00,2019-08-30 19:00:00,19,45,0:00:10,0:14:50,2,1,1
2062,2019-08-30 19:00:00,2019-08-30 19:15:00,10,35,0:08:05,0:06:55,2,1,1
2062,2019-08-30 19:15:00,2019-08-30 19:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 19:30:00,2019-08-30 19:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 19:45:00,2019-08-30 20:00:00,3,16,0:11:17,0:03:43,1,0,1
2062,2019-08-30 20:00:00,2019-08-30 20:15:00,20,26,0:00:00,0:15:00,0,0,0
2062,2019-08-30 20:15:00,2019-08-30 20:30:00,17,39,0:00:00,0:15:00,0,0,0
2062,2019-08-30 20:30:00,2019-08-30 20:45:00,18,34,0:00:00,0:15:00,0,0,0
2062,2019-08-30 20:45:00,2019-08-30 21:00:00,23,43,0:00:33,0:14:27,2,1,1
2062,2019-08-30 21:00:00,2019-08-30 21:15:00,28,85,0:02:51,0:12:09,2,1,1
2062,2019-08-30 21:15:00,2019-08-30 21:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 21:30:00,2019-08-30 21:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 21:45:00,2019-08-30 22:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 22:00:00,2019-08-30 22:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 22:15:00,2019-08-30 22:30:00,2,14,0:13:07,0:01:53,0,0,0
2062,2019-08-30 22:30:00,2019-08-30 22:45:00,21,41,0:00:00,0:15:00,0,0,0
2062,2019-08-30 22:45:00,2019-08-30 23:00:00,7,22,0:11:38,0:03:22,2,1,1
2062,2019-08-30 23:00:00,2019-08-30 23:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-30 23:15:00,2019-08-30 23:30:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-08-30 23:30:00,2019-08-30 23:45:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-30 23:45:00,2019-08-31 00:00:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-08-31 00:00:00,2019-08-31 00:15:00,0,5,0:15:00,0:00:00,0,0,0
2062,2019-08-31 00:15:00,2019-08-31 00:30:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-31 00:30:00,2019-08-31 00:45:00,10,15,0:06:07,0:08:53,0,0,0
2062,2019-08-31 00:45:00,2019-08-31 01:00:00,15,23,0:05:07,0:09:53,1,0,1
2062,2019-08-31 01:00:00,2019-08-31 01:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-31 01:15:00,2019-08-31 01:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-31 01:30:00,2019-08-31 01:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-31 01:45:00,2019-08-31 02:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-31 02:00:00,2019-08-31 02:15:00,17,32,0:00:47,0:14:13,0,0,0
2062,2019-08-31 02:15:00,2019-08-31 02:30:00,5,13,0:10:30,0:04:30,2,1,1
2062,2019-08-31 02:30:00,2019-08-31 02:45:00,0,6,0:15:00,0:00:00,0,0,0
2062,2019-08-31 02:45:00,2019-08-31 03:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-08-31 03:00:00,2019-08-31 03:15:00,0,4,0:15:00,0:00:00,0,0,0
2062,2019-08-31 03:15:00,2019-08-31 03:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-08-31 03:30:00,2019-08-31 03:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-31 03:45:00,2019-08-31 04:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-08-31 04:00:00,2019-08-31 04:15:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-08-31 04:15:00,2019-08-31 04:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-08-31 04:30:00,2019-08-31 04:45:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-08-31 04:45:00,2019-08-31 05:00:00,0,7,0:15:00,0:00:00,0,0,0
2062,2019-08-31 05:00:00,2019-08-31 05:15:00,12,27,0:07:36,0:07:24,0,0,0
2062,2019-08-31 05:15:00,2019-08-31 05:30:00,16,30,0:00:00,0:15:00,0,0,0
2062,2019-08-31 05:30:00,2019-08-31 05:45:00,7,14,0:00:00,0:15:00,0,0,0
2062,2019-08-31 05:45:00,2019-08-31 06:00:00,14,27,0:00:00,0:15:00,0,0,0
